,Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age,year,position,artist,song,megahit
10,16365,david cook,the time of my life,2008,pop,waitin dream turn believe lookin magic rainbow horizon couldn give watch bitterness burn comin alive body soul feelin world start turn taste moment live loud know time time face crowd know time time life time life holdin things vanish leave piece risin ash find wing need reach close beat heart taste moment live loud know time time face crowd know time time life time life edge forever ready keep feet grind arm open wide face taste moment live loud know time time face crowd know time time life life face crowd know time time life time life time life time life,101,0.0005599104238752,0.1498926720596429,0.3410664627427672,0.2016220644726126,0.000559910437913,0.0005599104168522,0.0005599104890773,0.0425243850998459,0.0799868041695672,0.000559910447197,0.000559910441559,0.1408935339289015,0.0005599104159581,0.0005599104337309,0.0372951522852841,0.0005599104326403,0.3815661215206325,0.7505576494115836,0.0543163195946983,0.0,0.2652514427040396,0.5785654166576573,world/life,0.1714285714285714,2008,69,david cook,the time of my life,0
11,16394,3 doors down,it's not my time,2008,pop,look begin life friends live life like ocean currents slowly pull get harder breathe long go save cause time go fear show know look ahead plan dream world try away take time blind understand matter lyric commercial,37,0.0014619883136555,0.0014619884455054,0.5056322412035397,0.0014619884788559,0.0014619883171229,0.0014619883167371,0.0014619883190556,0.1461859854967407,0.0014619883768593,0.0014619883327309,0.001461988413764,0.0014619883609916,0.0014619883162395,0.0458778908593735,0.1351321710108478,0.0351598813865675,0.5093685692624284,0.7911955490603286,0.001334338689095,8.471659919028339e-06,0.2941055234954658,0.935933935073848,world/life,0.1714285714285714,2008,52,3 doors down,it's not my time,0
12,16423,lady gaga,lovegame,2008,pop,beat sick wanna ride disco stick beat sick wanna ride disco stick wanna kiss miss babe complicate stupid squeeze sexy cupid guess want play want play lovegame lovegame hold wanna touch minute maybe second heart quit beat sick wanna ride disco stick think bust kick wanna ride disco stick play lovegame play lovegame want want fame game dans lovegame play lovegame play lovegame want want fame game dans lovegame mission involve heavy touch yeah indicate educate want want lovegame lovegame hold wanna touch minute maybe second heart quit beat sick wanna ride disco stick think bust kick wanna ride disco stick play lovegame play lovegame want want fame game dans lovegame play lovegame play lovegame want want fame game dans lovegame star block smile mouth hand story start girl game game game game lovegame play lovegame play lovegame want want fame game dans lovegame play lovegame play lovegame want want fame game dans lovegame play lovegame play lovegame want want fame game beat sick dans lovegame wanna ride disco stick play lovegame play lovegame want want fame game think bust kick dans lovegame wanna ride disco stick dans lovegame,189,0.0088097005420142,0.00041771096336,0.0004177109584575,0.0004177109555343,0.0083636080813203,0.0004177109487796,0.0663185810867453,0.0004177109892129,0.5988817296034484,0.000417710969136,0.0493216464196639,0.0004177109919902,0.0004177109445496,0.0118749558373468,0.0004177109770549,0.0004177109573122,0.8992743420340086,0.7695049098787272,0.0058925761973656,1.3157894736842106e-06,0.8516075845012365,0.6496387074351071,obscene,0.1714285714285714,2009,35,lady gaga,lovegame,1
13,16425,katy perry,hot n cold,2008,pop,change mind like girl change clothe yeah like bitch know overthink speak cryptically know good cause cold wrong right black white fight break kiss wanna stay wanna cold like twin sync energy dead battery laugh laugh bout bout plain plain bore bore know know gonna change cause cold wrong right black white fight break kiss wanna stay wanna cold doctor bipolar stick roller coaster ride change mind like girl change clothe cause cold wrong right black white fight break kiss cold wrong right black white fight break kiss wanna stay wanna cold,92,0.0006578947436104,0.3277069311630712,0.0389856499085211,0.1290449848716848,0.0180591943589693,0.0006578947432145,0.0447156430120746,0.1098685028136815,0.1264191864571881,0.0006578947453234,0.0006578948163273,0.0006578947439724,0.0006578947419412,0.096250665940099,0.000657894790757,0.0098594392590507,0.6934907397378968,0.8118606261056841,8.032136578450381e-05,0.0,0.857790601813685,0.8398348376846204,violence,0.1714285714285714,2008,36,katy perry,hot n cold,1
14,16425,katy perry,hot n cold,2008,pop,change mind like girl change clothe yeah like bitch know overthink speak cryptically know good cause cold wrong right black white fight break kiss wanna stay wanna cold like twin sync energy dead battery laugh laugh bout bout plain plain bore bore know know gonna change cause cold wrong right black white fight break kiss wanna stay wanna cold doctor bipolar stick roller coaster ride change mind like girl change clothe cause cold wrong right black white fight break kiss cold wrong right black white fight break kiss wanna stay wanna cold,92,0.0006578947436104,0.3277069311630712,0.0389856499085211,0.1290449848716848,0.0180591943589693,0.0006578947432145,0.0447156430120746,0.1098685028136815,0.1264191864571881,0.0006578947453234,0.0006578948163273,0.0006578947439724,0.0006578947419412,0.096250665940099,0.000657894790757,0.0098594392590507,0.6934907397378968,0.8118606261056841,8.032136578450381e-05,0.0,0.857790601813685,0.8398348376846204,violence,0.1714285714285714,2009,25,katy perry,hot n cold,1
15,16432,lady gaga,poker face,2008,pop,wanna hold like texas fold raise baby stay game intuition play card spade start hook play heart ohoh ohoh read read read poker face like read read read poker face like popopopoker face popopoker face popopopoker face popopoker face wanna roll hard pair little gamble russian roulette baby rough ohoh ohoh read read read poker face like read read read poker face like popopopoker face popopoker face popopopoker face popopoker face tell kiss cause bluffin lie stunnin lovegluegunnin like chick casino bank promise promise check hand cause marvelous read read read poker face like read read read poker face like read read read poker face like read read read poker face like read read read poker face like read read read poker face like popopopoker face popopoker face popopopoker face popopoker face like popopopoker face popopoker face popopopoker face popopoker face popopopoker face popopoker face popopopoker face popopoker face,149,0.0229077567045063,0.6402369006521822,0.0005263158169575,0.0005263158017793,0.0005263157909689,0.0115178468689057,0.0005263158471752,0.0005263158216765,0.0502013569746852,0.0005263158355294,0.000526315812306,0.0005263157972707,0.0005263157902725,0.1906623441775543,0.0479915230299368,0.0005263157903501,0.8494530488465288,0.798528318334487,0.139557369033503,2.216599190283401e-06,0.832028029678483,0.8158100633373133,violence,0.1714285714285714,2009,2,lady gaga,poker face,1
16,16454,natasha bedingfield,pocketful of sunshine,2008,pop,yeah yeah yeah pocket pocketful know ohoh want gonna break stick stone gonna shake ohoh away away secret place secret place sweet escape sweet escape away away away away better days better days away away hide place hide place pocket pocketful know ohoh pocket pocketful know want gonna break stick stone gonna shake ohoh gonna shake gonna shake pocket pocketful know ohoh know know wish gonna control control control away away secret place secret place sweet escape sweet escape away away away away better days better days away away hide place hide place place know rivers flow home lie darkness light cry butterfly away away secret place secret place sweet escape sweet escape away away away away better days better days away away hide place hide place away away secret place secret place sweet escape sweet escape away away away away better days better days away away hide place hide place away pocket pocketful secret place know better days better days away away away pocket pocketful know better days better days away away hide place hide place yeah take ride smile know alright take ride smile know alright,188,0.000299043065896,0.0002990430778901,0.1094354176229781,0.0002990430693229,0.0355142841803312,0.00029904306576,0.0479012315285967,0.0662537016553099,0.0816704916026092,0.0002990430810452,0.0599115329204063,0.0002990430970527,0.0214124293511452,0.0002990430958636,0.518450121786861,0.0002990430627388,0.7140690999675079,0.8143219752326744,0.1917662567934305,0.0,0.6506595218466611,0.8808771605279363,sadness,0.1714285714285714,2008,18,natasha bedingfield,pocketful of sunshine,1
17,16458,rihanna,disturbia,2008,pop,bedum bedum wrong bedum bedum feel like bedum bedum goin crazy bedum bedum start nothin hear nothin say speak life head wanna think feel like goin insane yeah thief night come grab creep inside consume disease mind control close comfort brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum fade picture wall like talkin disconnect call phone ring gotta figure shit close comfort thief night come grab creep inside consume disease mind control feel like monster brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum disturbia release curse tryin maintain strugglin think gonna brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum,183,0.0005012531550633,0.0005012531752994,0.0005012531909845,0.1385328401878459,0.0102085256522899,0.000501253143301,0.000501253137296,0.1489238670140796,0.3160774894463515,0.0005012531788211,0.0005012531659877,0.1794538325292939,0.0005012531374571,0.1200547213073479,0.0005012531672131,0.0005012531835179,0.6989060976930577,0.7984514011742686,0.0866456693229611,0.0,0.7197032151690024,0.8138079988083711,obscene,0.1714285714285714,2008,16,rihanna,disturbia,1
18,16458,rihanna,disturbia,2008,pop,bedum bedum wrong bedum bedum feel like bedum bedum goin crazy bedum bedum start nothin hear nothin say speak life head wanna think feel like goin insane yeah thief night come grab creep inside consume disease mind control close comfort brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum fade picture wall like talkin disconnect call phone ring gotta figure shit close comfort thief night come grab creep inside consume disease mind control feel like monster brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum disturbia release curse tryin maintain strugglin think gonna brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum,183,0.0005012531550633,0.0005012531752994,0.0005012531909845,0.1385328401878459,0.0102085256522899,0.000501253143301,0.000501253137296,0.1489238670140796,0.3160774894463515,0.0005012531788211,0.0005012531659877,0.1794538325292939,0.0005012531374571,0.1200547213073479,0.0005012531672131,0.0005012531835179,0.6989060976930577,0.7984514011742686,0.0866456693229611,0.0,0.7197032151690024,0.8138079988083711,obscene,0.1714285714285714,2009,77,rihanna,disturbia,0
19,16513,danity kane,damaged,2008,pop,handy know patch wind tell patient understand cause need time clear hole heart try remedy work baby baby situation drive crazy wanna lady leave damage damage damage damage think know heart damage damage damage damage blame gonna baby gotta know gonna gonna baby gonna baby gotta know gonna gonna handy know patch wind tell patient understand cause need time clear hold heart gain trust talk action speak louder word gotta heart miss piece need puzzle damage damage damage damage think know heart damage damage damage damage blame gonna baby gotta know gonna gonna gonna baby gotta know gonna gonna heart tell heart cause damage know damage heart tell challenge cause heart damage damage damage damage think know heart damage damage damage damage blame damage damage damage damage think know heart damage damage damage damage blame gonna type pain gonna feel deep inside gonna gonna type pain make pray make heart damage damage damage alright heart damage damage damage heart damage damage damage shall pass heart damage damage damage heart damage gotta pain experience shall pass danity shall pass,178,0.0848431394549168,0.013419985657734,0.0004576659256585,0.0004576659267527,0.0004576659435936,0.0004576659592364,0.000457665927537,0.2934115406240696,0.0004576659194243,0.0004576659308122,0.0004576659305137,0.0004576659454129,0.0300545444852764,0.011678832179724,0.3124887829560957,0.00045766593699,0.7714718942922129,0.7819654898341153,0.091565352977262,0.0,0.818631492168178,0.6536428364929915,sadness,0.1714285714285714,2008,42,danity kane,damaged,1
20,16591,kid cudi,day 'n' nite,2009,pop,night toss turn stress mind mind look peace attain need keep silly game play play look madness magnet keep attract fast think surely finish night lonely stoner free mind night night lonely loner free mind night night night lonely stoner free mind night things change change lonely loner free mind night night hold phone lonely stoner solo shake shade dream life pain deep silent sleeper hear peep peep girl want feel night lonely stoner free mind night night lonely loner free mind night night night lonely stoner free mind night things change yeah change lonely loner free hisyeah mind night night slow slow create alive feel blue shin super cool cool lonely nights fade away slip white nights smoke clip free mind search free mind search free mind search night lonely stoner free mind night night lonely loner free mind night night night lonely stoner free mind night things change change lonely loner free mind night night night,158,0.0004111842122521,0.0004111842492069,0.1094275276122619,0.4628472150451975,0.0117255089713401,0.0004111842106781,0.000411184236713,0.0004111842292064,0.0004111842598803,0.0318998350171374,0.0004111842382469,0.0538987158366421,0.1363674100157332,0.0145430719610012,0.1375575067177445,0.0004111842393075,0.7779703238384058,0.7353024126349255,0.0466857898451705,0.0198380566801619,0.9577493816982686,0.6546438687574626,night/time,0.1571428571428571,2009,28,kid cudi,day 'n' nite,1
21,16767,paramore,the only exception,2009,pop,younger daddy curse wind break heart watch try reassemble mama swear forget promise sing exist darling exception exception exception exception maybe know deep soul last ways straight face live like keep comfortable distance swear content loneliness risk exception exception exception exception tight grip reality know leave morning leave kind proof dream exception exception exception exception exception exception exception exception believe believe,61,0.0015948963491348,0.0015948964177367,0.1970807832633681,0.0015948963987,0.0015948963351393,0.0670595868287827,0.0858083248218686,0.1643242205553609,0.0015948964752138,0.0564795729292158,0.0015948964126734,0.0587590850428675,0.0015948963428572,0.0015948965457105,0.3513496696508894,0.0015948965094824,0.4227228419798549,0.7448145014486065,0.1445774543950345,0.0,0.1910552349546578,0.5635499326905904,sadness,0.1571428571428571,2010,93,paramore,the only exception,0
22,16782,owl city,fireflies,2009,pop,believe eye million fireflies world fell asleep cause open leave teardrops think rude stand stare like believe planet earth turn slowly hard stay awake asleep cause cause thousand hug thousand lightning bug try teach dance foxtrot head sock beneath disco ball hang thread like believe planet earth turn slowly hard stay awake asleep cause fall asleep leave door open crack away cause feel like insomniac away tire count sheep away tire fall asleep haha million fireflies weird cause hate goodbyes eye say farewell say farewell know dream real bizarre cause save like believe planet earth turn slowly hard stay awake asleep cause fall asleep like believe planet earth turn slowly hard stay awake asleep cause fall asleep like believe planet earth turn slowly hard stay awake asleep dream burst seam,130,0.0005540166268562,0.0005540166674049,0.1241714538300223,0.000554016640082,0.0005540166259709,0.0005540166454092,0.0005540166240653,0.0944471963474578,0.0953112342165341,0.0005540166262476,0.0005540166497423,0.1110114106287954,0.0423219006132278,0.0267524324401572,0.4993361722852233,0.000554016649558,0.5732697931333262,0.7419172884137117,0.0295170979087328,0.0,0.47959604286892,0.6496387074351071,sadness,0.1571428571428571,2009,60,owl city,fireflies,0
23,16782,owl city,fireflies,2009,pop,believe eye million fireflies world fell asleep cause open leave teardrops think rude stand stare like believe planet earth turn slowly hard stay awake asleep cause cause thousand hug thousand lightning bug try teach dance foxtrot head sock beneath disco ball hang thread like believe planet earth turn slowly hard stay awake asleep cause fall asleep leave door open crack away cause feel like insomniac away tire count sheep away tire fall asleep haha million fireflies weird cause hate goodbyes eye say farewell say farewell know dream real bizarre cause save like believe planet earth turn slowly hard stay awake asleep cause fall asleep like believe planet earth turn slowly hard stay awake asleep cause fall asleep like believe planet earth turn slowly hard stay awake asleep dream burst seam,130,0.0005540166268562,0.0005540166674049,0.1241714538300223,0.000554016640082,0.0005540166259709,0.0005540166454092,0.0005540166240653,0.0944471963474578,0.0953112342165341,0.0005540166262476,0.0005540166497423,0.1110114106287954,0.0423219006132278,0.0267524324401572,0.4993361722852233,0.000554016649558,0.5732697931333262,0.7419172884137117,0.0295170979087328,0.0,0.47959604286892,0.6496387074351071,sadness,0.1571428571428571,2010,30,owl city,fireflies,1
24,16783,miley cyrus,party in the u.s.a.,2009,pop,hop plane dream cardigan welcome land fame excess whoa gonna jump time look right hollywood sign crazy everybody famous tummy turnin feelin kinda homesick pressure nervous taxi turn radio jayz song jayz song jayz song hand playin song butterfly away noddin head like yeah movin hips like yeah hand play song know gonna okay yeah party yeah party club taxi everybody lookin like chick rockin kick gotta hard girls definitely nashville party cause stilettos guess memo tummy turnin feelin kinda homesick pressure nervous drop favorite tune song song song hand playin song butterfly away noddin head like yeah movin hips like yeah hand play song know gonna okay yeah party yeah party feel like hop flight flight hometown tonight tonight stop time time play song feel alright hand play song butterfly away noddin head like yeah nnnnoddin head movin hips like yeah yeah hand play song know gonna okay gonna okay yeah party yeah party hand play song butterfly away fly away noddin head like yeah noddin head like yeah movin hips like yeah movin hips like yeah hand play song know gonna okay gonna okay yeah yeah party yeah hahahaha party,192,0.0003732736131001,0.0003732736413957,0.0003732736220545,0.0423239758361445,0.1788710588294029,0.0003732736150528,0.0403684073802917,0.0003732736277445,0.3084540813314502,0.1748737229462335,0.0003732736290408,0.0003732736408385,0.0085811472492706,0.141386645725584,0.0499420508640368,0.0003732736356004,0.4248889851619192,0.798169371586801,0.0012439771525875,0.0001831983805668,0.4734130255564716,0.7086996110389032,obscene,0.1571428571428571,2009,29,miley cyrus,party in the u.s.a.,1
25,16783,miley cyrus,party in the u.s.a.,2009,pop,hop plane dream cardigan welcome land fame excess whoa gonna jump time look right hollywood sign crazy everybody famous tummy turnin feelin kinda homesick pressure nervous taxi turn radio jayz song jayz song jayz song hand playin song butterfly away noddin head like yeah movin hips like yeah hand play song know gonna okay yeah party yeah party club taxi everybody lookin like chick rockin kick gotta hard girls definitely nashville party cause stilettos guess memo tummy turnin feelin kinda homesick pressure nervous drop favorite tune song song song hand playin song butterfly away noddin head like yeah movin hips like yeah hand play song know gonna okay yeah party yeah party feel like hop flight flight hometown tonight tonight stop time time play song feel alright hand play song butterfly away noddin head like yeah nnnnoddin head movin hips like yeah yeah hand play song know gonna okay gonna okay yeah party yeah party hand play song butterfly away fly away noddin head like yeah noddin head like yeah movin hips like yeah movin hips like yeah hand play song know gonna okay gonna okay yeah yeah party yeah hahahaha party,192,0.0003732736131001,0.0003732736413957,0.0003732736220545,0.0423239758361445,0.1788710588294029,0.0003732736150528,0.0403684073802917,0.0003732736277445,0.3084540813314502,0.1748737229462335,0.0003732736290408,0.0003732736408385,0.0085811472492706,0.141386645725584,0.0499420508640368,0.0003732736356004,0.4248889851619192,0.798169371586801,0.0012439771525875,0.0001831983805668,0.4734130255564716,0.7086996110389032,obscene,0.1571428571428571,2010,67,miley cyrus,party in the u.s.a.,0
